time,ENGINE_RPM,SPEED,THROTTLE_POS,Max_Torque(Nm),Cmd_Torque(Nm),Gear,IntkGasMassFlw,NrmlzdAirChrg,Afr,FuelMassFlw,ExhManGasTemp,EngTrq,Bsfc,PwrTrnsfrd,PwrFuel
1741,1002,0,25,36.145,9.036,0,0.001824002,0.129558522,14.6,0.000124932,703.8001128,3.248183412,288.8446539,340.8292694,4747.402512
1742,2128,35,35,99.313,34.76,3,0.009932893,0.332209882,14.6,0.000680335,978.9420398,34.78533575,321.0104242,7751.690798,25852.73644
1743,2209,73,34,102.428,34.826,5,0.010326062,0.332695864,14.6,0.000707265,986.4243498,34.85190979,320.8662819,8062.150759,26876.05155
1744,1688,33,26,79.042,20.551,3,0.005787709,0.244029657,14.6,0.000396418,890.3536017,20.61079458,412.504376,3643.307226,15063.89914
1745,1093,37,33,42.627,14.067,5,0.003059852,0.19924554,14.6,0.000209579,706.850838,13.15577852,442.5653185,1505.793206,7963.997576
1746,1406,43,30,63.074,18.922,5,0.004651076,0.235437977,14.6,0.000318567,820.8093096,18.96419188,430.0109445,2792.211295,12105.54053
1747,1531,36,30,70.439,21.132,4,0.005339493,0.248217989,14.6,0.000365719,865.5486647,21.18631401,407.5694653,3396.715817,13897.31146
1748,1133,32,30,45.4,13.62,4,0.0030678,0.19271054,14.6,0.000210123,717.0268826,12.259842,428.0403262,1454.59939,7984.683845
1749,1820,37,27,85.718,23.144,3,0.006662795,0.260551436,14.6,0.000456356,927.7901381,23.19443797,386.8895506,4420.626872,17341.52184
1750,1863,25,25,87.783,21.946,2,0.00663579,0.253505952,14.6,0.000454506,925.8759141,21.9752513,398.9325544,4287.215588,17271.23377
1751,1287,2,23,55.638,12.797,1,0.003262896,0.180440134,14.6,0.000223486,756.2046546,10.56622423,400.5050719,1424.055736,8492.470294
1752,996,0,24,35.709,8.57,0,0.001721911,0.123043794,14.6,0.000117939,704.6121843,2.338423447,274.4184399,243.8996142,4481.685753
1753,2159,53,31,100.528,31.164,4,0.00941743,0.310447496,14.6,0.000645029,980.3931352,31.21470021,335.5248517,7057.330051,24511.11974
1754,1776,37,24,83.549,20.052,3,0.006026867,0.24152221,14.6,0.000412799,900.3480984,20.08539729,417.6966612,3735.528084,15686.36739
1755,1490,37,53,68.074,36.079,4,0.00713406,0.34076804,14.6,0.000488634,928.1802123,36.10214373,317.9276469,5633.105399,18568.10025
1756,2479,79,34,111.425,37.884,5,0.012241227,0.351444565,14.6,0.00083844,1000.570903,37.9155883,309.1609626,9842.897072,31860.72884
1757,2067,65,35,96.841,33.894,5,0.009493499,0.326884416,14.6,0.00065024,973.1301699,33.92308645,324.3733982,7342.84657,24709.10648
1758,1771,54,28,83.299,23.324,5,0.006503322,0.26135154,14.6,0.000445433,922.7833654,23.38716619,385.078152,4337.353118,16926.45351
1759,1009,0,25,36.652,9.163,0,0.001859648,0.131174071,14.6,0.000127373,702.8526961,3.488996112,292.3181391,368.6551198,4840.179972
1760,2597,58,26,114.687,29.819,3,0.01107425,0.303494452,14.6,0.00075851,1011.74735,29.82631694,343.1250298,8111.481763,28823.38974
1761,1444,45,29,65.361,18.955,5,0.004775938,0.23539642,14.6,0.000327119,828.8707977,18.99894016,429.4658389,2872.930937,12430.52279
1762,1978,43,31,93.039,28.842,3,0.008228121,0.296062062,14.6,0.00056357,964.6758332,28.88707464,344.2053652,5983.543722,21415.65657
1763,2640,49,32,115.775,37.048,3,0.012873191,0.347048897,14.6,0.000881725,1002.719651,37.07663396,313.2408779,10250.21192,33505.56479
1764,1166,11,22,47.652,10.483,1,0.002428002,0.148203626,14.6,0.000166301,725.4221195,5.958281964,329.1595251,727.5254997,6319.456483
1765,1443,34,26,65.301,16.978,4,0.004524617,0.223163893,14.6,0.000309905,810.799808,17.02278701,448.8258731,2572.323672,11776.40161
1766,1005,10,25,36.363,9.091,2,0.001839361,0.130259437,14.6,0.000125984,703.3940771,3.3524642,290.3535307,352.8245762,4787.376766
1767,1670,32,23,78.092,17.961,3,0.005355687,0.228248064,14.6,0.000366828,866.6519413,18.00502172,438.0548153,3148.754048,13939.4591
1768,1096,4,29,42.837,12.423,1,0.002709444,0.175945456,14.6,0.000185578,707.6140413,9.879450728,390.8114413,1133.892732,7051.978146
1769,1814,33,24,85.426,20.502,3,0.006230768,0.244462732,14.6,0.000426765,909.3737166,20.52980678,413.3063909,3899.875678,16217.06624
1770,1278,35,22,55.058,12.113,4,0.003067448,0.17082629,14.6,0.000210099,753.9150446,9.180039745,379.1904764,1228.581675,7983.768039
1771,1786,47,31,84.047,26.055,4,0.006976796,0.278024416,14.6,0.000477863,943.6681574,26.13891374,357.834742,4888.747514,18158.78301
1772,1010,0,25,36.725,9.181,0,0.001864734,0.131402587,14.6,0.000127722,702.7173509,3.523150493,292.8084686,372.6328914,4853.41733
1773,1621,43,55,75.459,41.502,4,0.008501534,0.373269663,14.6,0.000582297,944.4302647,41.53812212,302.4196436,7051.126265,22127.28133
1774,2611,81,32,115.047,36.815,5,0.012672525,0.345433672,14.6,0.000867981,1003.753809,36.84855923,314.0445704,10075.25395,32983.28357
1775,1915,54,28,90.207,25.258,4,0.007371242,0.273955682,14.6,0.00050488,952.0118617,25.30786047,365.6107514,5075.196101,19185.42562
1776,2102,65,32,98.273,31.447,5,0.009217118,0.312083519,14.6,0.000631309,975.583892,31.49156723,334.2317035,6931.952918,23989.75944
1777,1642,32,23,76.596,17.617,3,0.00521839,0.226189166,14.6,0.000357424,858.2593321,17.66094228,441.5089155,3036.796163,13582.11173
1778,2132,42,26,99.471,25.862,3,0.008335801,0.278271362,14.6,0.000570945,974.586581,25.93844836,360.2362131,5791.083293,21695.91958
1779,1077,9,22,41.505,9.131,1,0.001957968,0.129389301,14.6,0.000134107,702.7804201,3.339369156,287.3964612,376.6246601,5096.082118
1780,1324,36,22,57.994,12.759,4,0.003344348,0.179776064,14.6,0.000229065,765.6174959,10.47735713,398.9156182,1452.674625,8704.467331
1781,1419,41,22,63.861,14.049,5,0.003940138,0.197622995,14.6,0.000269872,787.6477788,13.09328198,438.6035244,1945.626776,10255.1548
1782,2141,18,27,99.826,26.953,1,0.008570158,0.284892191,14.6,0.000586997,977.3383036,27.03013958,352.3885709,6060.292328,22305.89018
1783,1883,27,33,88.724,29.279,2,0.007890751,0.298247239,14.6,0.000540462,956.4495019,29.33651024,342.6427741,5784.787212,20537.572
1784,2079,51,33,97.336,32.121,4,0.009234767,0.316140302,14.6,0.000632518,973.7688886,32.16018023,331.4771835,7001.669086,24035.6959
1785,1018,3,25,37.302,9.326,1,0.001905828,0.133242981,14.6,0.000130536,701.634589,3.798669296,296.7510805,404.9560414,4960.374502
1786,2056,46,24,96.383,23.132,3,0.007555484,0.261545692,14.6,0.000517499,956.8256715,23.17463192,387.6281059,4989.5867,19664.95828
1787,2627,75,32,115.452,36.945,4,0.012783413,0.346334005,14.6,0.000875576,1003.177466,36.97581689,313.5952734,10172.00273,33271.8964
1788,1010,0,26,36.725,9.548,0,0.001939275,0.136655255,14.6,0.000132827,702.7173509,4.247479705,304.5131531,449.2429849,5047.427151
1789,1602,31,23,74.419,17.116,3,0.005026469,0.22331039,14.6,0.000344279,845.6684446,17.15727987,446.6579812,2878.323247,13082.59175
1790,1054,37,29,39.879,11.565,5,0.00242854,0.163988374,14.6,0.000166338,696.9291944,8.193228267,364.2316197,904.324472,6320.857759
1791,2100,42,32,98.192,31.421,3,0.00920361,0.311922932,14.6,0.000630384,975.4037836,31.46557367,334.3303287,6919.641055,23954.60132
1792,1029,26,22,38.094,8.381,4,0.001727099,0.119456608,14.6,0.000118294,700.1457913,1.914643083,265.8388588,206.3154825,4495.188432
1793,1105,8,22,43.464,9.562,1,0.002102077,0.135392559,14.6,0.000143978,709.9036514,4.169181833,300.7351483,482.4382492,5471.160089
1794,2248,55,32,103.859,33.235,4,0.010205376,0.323103094,14.6,0.000698998,989.1538296,33.27497696,327.3765449,7833.262642,26561.93879
1795,1572,55,29,72.755,21.099,5,0.005471786,0.247733643,14.6,0.00037478,873.2845466,21.15848293,407.6192457,3483.09793,14241.63591
1796,1768,44,24,83.149,19.956,4,0.005984142,0.240895126,14.6,0.000409873,898.3964535,19.9906012,418.62996,3701.150405,15575.16377
1797,1448,18,26,65.599,17.056,2,0.004549623,0.223622362,14.6,0.000311618,812.5631886,17.1006321,448.0367067,2593.04076,11841.48421
1798,1887,49,33,88.911,29.341,4,0.007918122,0.298647352,14.6,0.000542337,956.8180494,29.39751825,342.3876798,5809.131222,20608.81001
1799,2079,63,32,97.336,31.148,5,0.009062293,0.310235875,14.6,0.000620705,973.5234123,31.19252811,335.3636217,6790.999249,23586.79076
1800,1392,40,33,62.22,20.533,5,0.004802917,0.245569406,14.6,0.000328967,832.8338297,20.57071885,414.3536669,2998.591612,12500.74347
1801,1950,33,24,91.794,22.031,3,0.006972046,0.254468502,14.6,0.000477537,938.5059112,22.04040095,398.1896828,4500.72751,18146.4214
1802,1001,0,26,36.073,9.379,0,0.001891776,0.134506742,14.6,0.000129574,703.9354581,3.925812427,299.8947034,411.5212262,4923.800838
1803,2357,41,31,107.623,33.363,3,0.010732834,0.324088203,14.6,0.000735126,996.2386121,33.39956692,327.2786286,8243.830164,27934.77343
1804,1617,54,33,75.241,24.83,5,0.00613657,0.270099672,14.6,0.000420313,913.2357484,24.91802699,370.5393258,4219.41546,15971.8942
1805,1368,22,29,60.744,17.616,2,0.004373456,0.227534395,14.6,0.000299552,800.8550331,17.66071059,442.9800435,2530.013794,11382.96764
1806,1046,4,23,39.31,9.041,1,0.001887093,0.128401483,14.6,0.000129253,697.8449222,3.196428267,285.368888,350.1267279,4911.612214
1807,1097,15,21,42.907,9.01,2,0.001966812,0.127604078,14.6,0.000134713,707.8684424,3.076855981,283.4352575,353.4617425,5119.099005
1808,2429,61,32,109.919,35.174,4,0.011437034,0.335115325,14.6,0.000783358,999.8491999,35.20405701,320.1297616,8954.654797,29767.62262
1809,1416,40,23,63.68,14.646,4,0.004099089,0.206030958,14.6,0.00028076,786.9882574,14.32089848,457.2542283,2123.54827,10668.86163
1810,1717,30,23,80.553,18.527,3,0.00559559,0.231944432,14.6,0.00038326,879.3723791,18.56285934,432.6554019,3337.673012,14563.86332
1811,1671,51,29,78.145,22.662,5,0.006026747,0.256693525,14.6,0.000412791,904.7881203,22.74259725,391.5991357,3979.652288,15686.05419
1812,1509,48,23,69.176,15.91,5,0.004585991,0.216297941,14.6,0.000314109,815.4194137,15.95084195,458.9732212,2520.585708,11936.1419
1813,1205,14,23,50.273,11.563,2,0.002765206,0.163323554,14.6,0.000189398,735.3437631,8.104281812,362.68857,1022.65748,7197.111266
1814,997,12,26,35.782,9.303,2,0.001870639,0.133537515,14.6,0.000128126,704.476839,3.781329796,297.8046804,394.7919904,4868.787223
1815,1283,41,30,55.381,16.614,5,0.003996745,0.221711484,14.6,0.00027375,770.9883023,16.65241014,453.7943519,2237.341988,10402.48728
1816,1877,57,31,88.443,27.417,5,0.007565836,0.286880522,14.6,0.000518208,955.3339258,27.48247391,349.9999669,5401.92705,19691.90276
1817,1062,21,33,40.446,13.347,3,0.002823357,0.189212458,14.6,0.000193381,698.9644034,11.72735595,420.2639566,1304.227166,7348.464354
1818,2005,63,33,94.217,31.092,5,0.008726929,0.30978147,14.6,0.000597735,967.1676601,31.13094939,335.3771211,6536.35092,22713.92364
1819,1261,22,26,53.958,14.029,3,0.003506604,0.197915623,14.6,0.000240178,749.5902256,13.07156571,439.3719169,1726.121313,9126.778505
1820,1426,17,22,64.283,14.142,2,0.003985332,0.198908499,14.6,0.000272968,789.1866621,13.28291359,441.4784877,1983.542412,10372.7811
1821,1082,5,23,41.857,9.627,1,0.002073619,0.136398662,14.6,0.000142029,704.0524257,4.321027693,302.9671622,489.6017127,5397.090726
1822,2298,51,26,105.629,27.464,3,0.009308988,0.28831074,14.6,0.000637602,990.3871183,27.54772908,351.0521954,6629.250737,24228.87185
1823,1929,56,24,90.846,21.803,5,0.006856484,0.252975031,14.6,0.000469622,934.3174046,21.81508832,400.4643009,4406.743993,17845.6443
1824,1691,39,30,79.2,23.76,4,0.006259996,0.263474639,14.6,0.000428767,916.0986668,23.84475572,380.7447476,4222.455713,16293.13938
1825,1539,40,26,70.895,18.433,4,0.005008847,0.231636771,14.6,0.000343072,843.7479178,18.47981161,434.0393047,2978.274871,13036.72396
1826,1100,14,26,43.116,11.21,2,0.002453547,0.158748664,14.6,0.000168051,708.6316458,7.459613221,352.6140271,859.2857568,6385.944083
1827,1390,43,31,62.098,19.25,5,0.004640171,0.23758967,14.6,0.00031782,820.5736464,19.29064675,426.900208,2807.955407,12077.15671
1828,1864,33,35,87.83,30.74,3,0.008041174,0.307030795,14.6,0.000550765,955.3025801,30.79575613,336.9348925,6011.258411,20929.0826
1829,2406,41,37,109.202,40.405,3,0.012395265,0.366664256,14.6,0.000848991,996.3369617,40.41926033,303.5495402,10183.86428,32261.6478
1830,1189,35,28,49.203,13.777,5,0.003252111,0.194666802,14.6,0.000222747,731.2733452,12.56815436,432.3204224,1564.883381,8464.398387
1831,1811,56,31,85.279,26.436,5,0.007137467,0.280500758,14.6,0.000488868,948.674623,26.51820802,354.020594,5029.111234,18576.96816
1832,2093,68,33,97.908,32.31,5,0.009331247,0.317306421,14.6,0.000639127,975.0455761,32.34894793,330.7558592,7090.192184,24286.80783
1833,1394,27,23,62.343,14.339,3,0.003952267,0.201786421,14.6,0.000270703,782.1517672,13.69419835,447.7602368,1999.070018,10286.7233
1834,1817,29,31,85.572,26.527,2,0.007176246,0.281093484,14.6,0.000491524,949.2969133,26.60766574,353.648544,5062.794753,18677.90034
1835,1412,21,26,63.438,16.494,2,0.004370782,0.220309306,14.6,0.000299369,799.7941992,16.54040395,453.7158182,2445.735157,11376.00792
1836,2196,56,32,101.941,32.621,4,0.009852716,0.319324343,14.6,0.000674844,984.2283955,32.66351663,329.7476398,7511.451957,25644.05565
1837,1173,22,23,48.126,11.069,3,0.002578686,0.156461985,14.6,0.000176622,727.2029273,7.129936902,347.4938712,875.814874,6711.648383
1838,1693,57,30,79.304,23.791,5,0.006272189,0.26367599,14.6,0.000429602,916.5868124,23.87555983,380.437538,4232.911025,16324.87601
1839,1102,14,25,43.255,10.814,2,0.002371049,0.153132511,14.6,0.000162401,709.140448,6.668690088,340.1393906,769.5746395,6171.224524
1840,1392,42,26,62.22,16.177,5,0.004272097,0.218428959,14.6,0.000292609,792.5868905,16.2250583,456.9107311,2365.125112,11119.15537
1841,1019,3,25,37.375,9.344,1,0.001910965,0.133470991,14.6,0.000130888,701.4992437,3.832900965,297.2384399,409.0066791,4973.743871
1842,1392,10,23,62.22,14.311,1,0.003939024,0.201399233,14.6,0.000269796,781.7120863,13.63713113,446.8941153,1987.88323,10252.25488
1843,2072,46,34,97.048,32.996,3,0.009357985,0.321440774,14.6,0.000640958,973.3669042,33.03005424,327.9671245,7166.839125,24356.39807
1844,2354,48,38,107.524,40.859,3,0.01221902,0.369435218,14.6,0.000836919,994.2415782,40.86673,302.4941573,10074.07002,31802.92753
1845,1852,55,32,87.26,27.923,5,0.007541335,0.289811502,14.6,0.00051653,953.2004042,27.99150354,348.0671333,5428.699809,19628.13102
1846,1294,41,31,56.087,17.387,5,0.004118551,0.226526254,14.6,0.000282093,781.2083679,17.42452504,446.1228452,2361.151442,10719.51575
1847,2265,75,31,104.469,32.385,5,0.01011942,0.317977065,14.6,0.000693111,990.1876232,32.4331928,330.8639845,7692.836958,26338.21572
1848,1131,0,25,45.262,11.316,0,0.002544472,0.160119224,14.6,0.000174279,716.5180804,7.651904402,355.6509271,906.276583,6622.59855
1849,2205,34,25,102.278,25.57,2,0.008571093,0.276653413,14.6,0.000587061,980.0164786,25.65911348,363.5775864,5924.870456,22308.32554
1850,2635,36,33,115.651,38.165,2,0.013093976,0.353670895,14.6,0.000896848,1001.768601,38.19746616,309.1362103,10540.07721,34080.21204
1851,1974,37,25,92.862,23.216,3,0.007261158,0.261798482,14.6,0.00049734,947.7836544,23.23696231,386.272511,4803.470411,18898.90401
1852,1067,13,25,40.8,10.2,2,0.002167503,0.144578479,14.6,0.000148459,700.2364089,5.47393621,321.1294931,611.6356198,5641.445789
1853,1346,41,26,59.376,15.438,5,0.004047378,0.214011503,14.6,0.000277218,775.3488441,15.48913607,464.430069,2183.23695,10534.27191
1854,1151,20,24,46.632,11.192,3,0.002559805,0.158285041,14.6,0.000175329,721.6061027,7.39109684,351.5639823,890.8669227,6662.504946
1855,1038,12,49,38.738,18.982,2,0.003489587,0.239268269,14.6,0.000239013,741.0421676,18.98751829,435.5279661,2063.926259,9082.48749
1856,2308,41,29,105.974,30.732,3,0.009990954,0.30809138,14.6,0.000684312,992.4460724,30.78929596,337.7937951,7441.563307,26003.85286
1857,2740,59,35,118.095,41.333,3,0.014348708,0.372709641,14.6,0.000982788,994.6801246,41.34152274,302.1804325,11862.21114,37345.95225
1858,1744,54,31,81.937,25.4,5,0.006708505,0.273771149,14.6,0.000459487,934.6517978,25.48686535,364.4315504,4654.698152,17460.49323
1859,2445,73,31,110.409,34.227,5,0.011317766,0.32945055,14.6,0.000775189,1001.033897,34.25917799,324.0926678,8771.713125,29457.19894
1860,2067,58,33,96.841,31.958,4,0.009152242,0.315134107,14.6,0.000626866,972.6815754,31.99730875,332.0979277,6926.000946,23820.90371
1861,1009,0,24,36.652,8.796,0,0.001785165,0.125920236,14.6,0.000122272,702.8526961,2.764754176,280.6101005,292.1300997,4646.319222
1862,2737,34,33,118.03,38.95,2,0.013802731,0.358920807,14.6,0.000945393,998.0164188,38.96254597,307.8261962,11167.36582,35924.91756
1863,1393,44,30,62.282,18.685,5,0.00458088,0.234048696,14.6,0.000313759,815.9646094,18.72714272,432.4024285,2731.814807,11922.83929
1864,1242,39,23,52.718,12.125,5,0.002986216,0.171122839,14.6,0.000204535,744.7566044,9.220465259,379.9361421,1199.231561,7772.342308
1865,1835,40,24,86.444,20.747,3,0.006344189,0.246064186,14.6,0.000434533,914.1945773,20.77181087,410.9051324,3991.526769,16512.27163
1866,950,20,26,32.332,8.406,3,0.001628614,0.122012137,14.6,0.000111549,710.8380654,2.086651986,272.7009204,207.5880007,4238.859155
1867,1546,28,26,71.292,18.536,3,0.005044527,0.232230543,14.6,0.000345516,846.080387,18.58336027,432.987262,3008.585473,13129.59031
1868,1080,9,25,41.716,10.429,1,0.00224234,0.147769939,14.6,0.000153585,703.5436235,5.918535805,328.224239,669.3706298,5836.227285
1869,1946,22,26,91.615,23.82,2,0.00725547,0.265357342,14.6,0.00049695,947.5952404,23.8486562,380.1027708,4859.989901,18884.09999
1870,1341,48,35,59.063,20.672,5,0.004651175,0.246855198,14.6,0.000318574,823.6412621,20.70393269,413.4574966,2907.436531,12105.79741
1871,3063,74,39,123.593,48.201,4,0.017774931,0.413018335,14.6,0.001217461,988.5499977,48.17902639,286.2307116,15453.74117,46263.52023
1872,1763,55,29,82.898,24.04,5,0.006580329,0.265646241,14.6,0.000450707,926.9099973,24.1111615,377.9464565,4451.425018,17126.88318
1873,2171,59,27,100.99,27.267,4,0.008749883,0.286847321,14.6,0.000599307,979.8250743,27.34651654,351.2540422,6217.13724,22773.66715
1874,1016,4,25,37.158,9.29,1,0.001895572,0.132786795,14.6,0.000129834,701.9052795,3.73023164,295.7753748,396.879007,4933.679632
1875,1197,41,49,49.739,24.372,5,0.004570698,0.271767018,14.6,0.000313061,829.5465445,24.38233051,379.638315,3056.314082,11896.33668
1876,1017,6,25,37.23,9.308,1,0.001900697,0.133014916,14.6,0.000130185,701.7699342,3.764446187,296.2633922,400.9134849,4947.019756
1877,2616,33,33,115.174,38.007,2,0.012959989,0.352594305,14.6,0.00088767,1002.405047,38.04360924,309.3897137,10421.92803,33731.47871
1878,1789,24,24,84.196,20.207,2,0.006096438,0.242534884,14.6,0.000417564,903.4806411,20.23846057,416.1873595,3791.546911,15867.44133
1879,949,14,28,32.258,9.032,2,0.001748489,0.131130889,14.6,0.000119759,710.9734107,3.314626577,293.0916709,329.4044324,4550.860929
1880,1446,47,28,65.48,18.334,5,0.004704218,0.231540821,14.6,0.000322207,823.6743295,18.37824616,435.5342399,2782.921623,12243.85588
1881,1030,9,25,38.165,9.541,1,0.001967632,0.135961252,14.6,0.000134769,700.0104461,4.208035966,302.5459678,453.8844308,5121.235271
1882,1092,15,28,42.557,11.916,2,0.002589666,0.168783314,14.6,0.000177374,706.5964369,8.871047775,374.9022838,1014.439554,6740.226578
1883,1730,57,33,81.222,26.803,5,0.006859391,0.282194038,14.6,0.000469821,941.1604159,26.899855,352.7674039,4873.316974,17853.20883
1884,2436,74,31,110.134,34.142,5,0.011258104,0.328924594,14.6,0.000771103,1000.581945,34.17433103,324.4070224,8717.780378,29301.91327
1885,1071,28,22,41.082,9.038,4,0.001927557,0.128093226,14.6,0.000132024,701.2540134,3.160926511,284.5152721,354.5132632,5016.929299
1886,1753,48,31,82.393,25.542,4,0.006765826,0.274692807,14.6,0.000463413,936.6410083,25.6282066,363.005378,4704.665497,17609.68354
1887,1888,54,34,88.958,30.246,4,0.008068558,0.304160152,14.6,0.000552641,957.1622719,30.29904125,338.8157251,5990.450644,21000.35586
1888,2973,47,31,122.368,37.934,2,0.014788697,0.354032706,14.6,0.001012924,1002.885572,37.87801159,311.4114976,11792.63074,38491.12823
1889,1896,13,24,89.33,21.439,1,0.006675697,0.250591692,14.6,0.00045724,927.5131364,21.45542377,404.0804523,4259.945546,17375.10146
